Msub1,AAL01TC,AAL02TC,AAL03TC,AAL04TC,AAL05TC,AAL06TC,AAL07TC,AAL08TC,AAL09TC,AAL10TC,AAL11TC,AAL12TC,AAL13TC,AAL14TC,AAL15TC,AAL16TC,AAL17TC,AAL18TC,AAL19TC,AAL20TC,AAL20TC,AAL22TC,AAL23TC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.898954,0.622681,0.052686,-0.240422,-0.059326,0.006303,0.365329,-0.070228,-0.079821,-0.083242,-0.199164,0.154891,-0.122833,-0.19222,-0.532333,-0.074505,0.463905,0.21115,0.61043,0.390256,0.397631,0.203089,-0.207295,-0.315487,-0.543575,-0.294548,-0.041951,-0.122775,0.131049,-0.05377,0.40609,0.364587,1.196313,0.632673,-0.734997,-1.289831,0.273547,0.154362,-0.012163,-0.141221,0.184586,-0.206931,-0.413184,-0.199093,-0.263306,-0.756548,-0.114582,-0.171343,-0.169547,-0.398044,-0.38753,-0.810072,-0.183185,-0.317563,-0.049736,-0.235369,1.048031,0.608817,0.261344,-0.225315,0.547014,-0.261611,1.043267,0.735417,-0.623267,-0.872233,0.168299,-0.214998,0.752545,0.270751,-0.107124,-0.152975,0.137034,0.060727,0.089612,0.088878,-0.06512,-0.152293,0.466766,0.089572,0.589921,0.676366,-0.600568,-0.073048,-0.21894,0.323842,-0.446868,-0.442678,-0.446904,0.073802
0.742624,0.386138,-0.514426,-0.588651,0.014622,0.003304,0.144287,-0.106156,0.328449,0.911557,0.224634,0.592668,0.173874,0.468773,0.086527,0.266447,0.757497,0.063036,-0.00735,-0.029745,0.465305,0.468549,-1.07821,-1.266648,-0.948986,-0.710164,-0.325022,-0.14793,0.524623,0.127114,-0.320758,-0.354095,0.826035,0.44576,-0.459156,-0.728975,0.014205,-0.353201,-0.31929,-0.496194,0.21747,-0.89963,-0.520089,-0.357743,-0.792258,-0.714893,0.20468,-0.05148,-0.308164,-0.16711,-0.319201,-0.505851,-0.142097,-0.455233,0.060844,-0.348888,1.108451,0.520491,0.646669,-0.368155,1.389886,0.861067,1.457836,1.119184,-0.143934,-0.255675,-0.009794,-0.485758,0.533143,0.777168,-0.144538,-0.163589,0.259409,0.114937,0.183124,0.094154,-0.040984,-0.433099,0.910534,0.132578,0.979041,0.705227,-0.432833,0.5353,-0.02281,0.634393,-0.342087,-0.255108,-0.442356,0.260717
-0.01959,-0.274072,-0.999825,-0.847353,-0.119159,0.237516,-0.138264,0.087848,0.31388,1.650437,0.557809,0.690433,0.53211,0.662367,0.693353,0.687677,1.000476,0.33185,-0.807478,-0.481712,0.283576,0.604325,-1.359086,-1.536613,-0.739378,-0.320744,-0.601757,-0.042497,1.084451,0.729938,-0.249751,-0.296399,0.487092,0.386508,0.413186,0.287319,-0.218184,-0.517732,-0.491423,-0.577741,0.660502,-0.403357,-0.475792,-0.378737,-0.539746,-0.087795,-0.074868,-0.396901,-0.159159,0.150085,-0.03252,-0.258901,-0.196472,-0.616245,-0.12327,-0.542216,0.499164,0.235678,0.658346,0.368954,1.239119,1.132041,1.491286,1.029496,0.467823,0.171585,0.048264,-0.273258,-0.150826,0.456892,-0.358194,-0.118021,0.730975,0.420593,0.751332,0.650089,0.433846,0.111524,1.214066,0.690955,1.399358,0.893187,0.498729,1.457029,0.313142,0.468462,-0.145272,-0.152096,-0.318986,-0.242579
-0.548604,-0.655941,-0.504629,-0.383226,-0.03676,0.368447,-0.282511,0.348247,0.515347,1.370529,0.374184,0.413984,0.46959,0.404738,0.843022,0.665851,0.383718,0.524729,-1.172004,-0.796545,-0.023789,0.156985,-0.40766,-0.498708,-0.389126,0.107967,-0.53921,-0.153243,0.705126,0.679672,-0.075443,0.152668,0.214016,0.048898,0.859428,0.431214,-0.21585,-0.016968,-0.227963,-0.243737,0.577921,0.175122,-0.697385,-0.401548,-1.086403,-0.495094,-0.910541,-0.79408,-0.463721,-0.09526,0.182522,-0.058735,0.128699,-0.025714,-0.171686,-0.16508,-0.139391,0.059007,0.351065,0.841447,0.257455,0.487177,1.021586,0.762048,0.421839,0.058583,-0.129873,-0.163197,-0.944856,-0.421525,-0.2054,0.172626,0.749857,0.389547,0.925719,0.648746,0.442172,0.680947,0.447745,0.892728,0.990053,0.717018,1.209881,1.327487,0.517136,0.351549,0.395699,0.176085,-0.023484,-0.23589
-0.241306,-0.418884,-0.100304,0.057016,0.172199,0.559874,-0.404882,0.384609,0.700217,0.781724,0.007566,0.109058,0.094735,0.078493,0.214893,0.131255,0.081582,0.62079,-0.746178,-0.675809,-0.281892,-0.298785,0.356307,0.416041,0.227213,0.533454,-0.20653,0.077725,0.066738,0.443871,0.094109,0.483856,0.041052,-0.130679,0.288227,-0.36237,-0.322813,0.169636,-0.495529,-0.338943,-0.1289,0.269124,-0.208263,0.18089,-0.2831,-0.132488,-0.835493,-0.217888,-0.338608,0.120725,0.056396,0.282353,0.382838,0.590043,-0.207919,-0.007497,0.054772,0.323194,0.471163,1.405644,-0.281459,0.258157,0.409137,0.282829,0.213576,0.196075,-0.106096,-0.19049,-0.691464,-0.711507,-0.110411,0.083591,0.377503,0.350471,0.577336,0.21886,0.174413,0.620161,-0.034054,0.91695,0.585768,0.301574,0.7682,0.341923,0.408888,0.158557,0.99367,0.45231,-0.084014,-0.273627
0.373245,-0.088275,-0.254408,-0.123775,0.352782,0.491667,-0.799258,-0.290835,0.764998,0.410424,-0.151797,-0.158775,-0.412585,-0.086678,-0.393034,-0.331344,-0.09785,0.088464,-0.412672,-0.482063,-0.354371,-0.513068,0.051108,0.169444,0.483352,0.387729,0.027231,0.191895,-0.482064,-0.150073,-0.456321,-0.020172,-0.283591,-0.22217,-0.291873,-0.435201,-0.366734,-0.084854,-0.903094,-0.60199,-0.926456,-0.365357,0.10793,0.105198,0.751277,0.532707,-0.279575,0.266875,0.261416,0.723103,0.207901,0.722888,0.624376,1.001436,-0.040083,-0.043165,0.815663,0.570457,1.67527,2.293143,0.378373,0.986498,0.276261,0.150209,0.367844,0.672432,0.427743,0.290197,-0.157926,0.006458,-0.142216,-0.487584,-0.264588,-0.043754,-0.143511,-0.563281,-0.300715,-0.202817,-0.383683,-0.204331,-0.20253,-0.559965,-0.184051,-0.586862,0.185942,0.108064,1.052831,0.805721,-0.516704,-0.236363
0.375954,0.268941,-0.295265,-0.22487,0.296784,0.273277,-0.534595,-0.417074,0.435772,0.281923,0.300796,0.134016,-0.156661,0.283214,-0.117465,-0.174782,-0.02889,-0.452063,0.046276,0.027227,-0.079934,-0.145686,-0.071462,0.002,0.270284,0.169978,0.249687,0.533021,-0.456831,-0.256572,-0.498996,-0.232178,-0.274775,-0.225409,-0.149222,0.121206,-0.569684,-0.277735,-0.814803,-0.501919,-0.975953,0.094906,-0.677289,-1.027765,0.828289,0.544425,-0.850179,-0.441623,0.410537,0.736804,0.137301,0.645469,0.27265,0.597847,-0.220953,-0.387948,0.679332,0.393135,1.831159,2.201736,0.907237,1.139732,-0.000426,-0.125717,0.381661,0.599169,0.944806,0.847503,0.984795,0.92188,-0.302782,-0.648692,-0.602028,-0.032599,-0.52408,-0.493768,-0.535982,-0.685023,-0.457479,-1.05709,-0.64734,-0.929598,-0.176975,-0.097273,-0.072472,-0.014144,1.070334,1.005067,-0.673787,-0.226299
0.235765,0.770472,-0.279316,-0.095893,0.550468,0.529423,-0.390232,-0.194372,0.216898,0.43954,0.632055,0.339182,0.411926,0.435731,0.801167,0.474238,0.230925,-0.319294,0.353053,0.480193,0.231803,0.159957,-0.089609,-0.169169,0.092142,0.236064,0.66499,0.726257,-0.003553,0.054275,-0.14554,-0.089218,0.307296,-0.116799,-0.369291,-0.257105,-0.55994,-0.03974,-0.117741,0.134158,-0.06842,0.999879,-1.823454,-1.917724,-0.276098,-0.277138,-1.797312,-1.46711,0.121384,0.258356,0.082067,0.264849,-0.066879,0.037831,-0.074376,-0.234918,0.521977,0.511278,1.141693,1.815089,0.573608,0.483693,0.156685,-0.087407,0.047705,-0.074027,0.674387,0.72887,1.939006,1.416716,-0.343529,-0.511405,-0.337512,0.286,-0.43744,-0.057511,-0.3841,-0.413938,-0.3113,-0.632676,-0.559033,-0.642657,1.104178,1.159733,-0.169541,-0.296587,1.460042,1.276148,-0.186364,-0.469283
-0.258674,0.35674,0.123792,0.175475,0.434733,0.38693,0.111405,0.206826,-0.096014,0.047984,0.519316,0.112307,0.768897,0.150026,1.09174,0.679507,0.126969,0.049832,0.153174,0.08292,0.331429,0.076847,0.509297,0.381277,0.119315,0.539308,0.83172,0.728163,0.177827,0.455809,0.690815,0.610982,0.376508,-0.275298,-0.13743,-0.477977,-0.298728,0.385484,0.298212,0.42166,1.198876,1.307198,-1.67324,-1.367057,-1.542077,-1.063517,-1.623764,-1.30408,-0.437746,-0.26706,-0.112799,0.008827,-0.357682,-0.085881,0.072051,0.153261,-0.495915,-0.01932,-0.665395,0.178884,-0.32002,-0.528106,0.131877,-0.076577,0.017694,-0.234801,-0.311195,-0.201054,0.755119,-0.039993,-0.122443,0.017918,0.291359,0.79966,0.058723,0.598498,0.023151,0.313704,-0.215486,0.368556,-0.252672,-0.004074,1.414139,1.245032,-0.143682,-0.29766,0.901947,0.820405,0.222319,-0.342635
-0.278857,0.123165,0.228933,0.343957,0.464145,0.200581,0.142643,0.434674,0.384666,-0.131009,0.320097,0.178991,0.607196,0.096965,0.962049,0.501131,-0.144693,0.226752,-0.451867,-0.627694,0.103623,-0.290421,0.568135,0.295496,0.313302,0.481758,0.584571,0.291864,0.008888,0.374947,0.619023,0.404964,-0.100589,-0.49932,0.029131,-0.124891,0.069909,0.379071,0.301286,0.411847,1.108166,0.260076,-0.197538,0.268094,-1.207253,-0.479217,-0.183441,0.179467,-0.510528,-0.090375,-0.07873,0.125736,-0.16253,0.231348,0.307895,0.552203,-0.78526,-0.008468,-1.276409,-0.569555,-0.564457,-0.225824,-0.054163,0.252038,-0.046585,0.286714,-0.962995,-0.732742,-1.054714,-1.560996,0.215436,0.025215,0.375007,0.469191,0.199711,0.173403,-0.086673,0.037324,0.06869,0.770728,0.28114,0.565373,1.229049,0.814525,0.299294,0.102517,0.652975,0.706119,0.388244,-0.049315
-0.409408,-0.173575,0.021069,0.216965,0.081394,-0.124694,0.063737,0.202659,0.595217,-0.16435,0.137497,0.290941,0.210036,0.172309,0.251794,0.087472,-0.308811,0.067868,-1.026991,-0.971612,-0.041196,-0.273293,0.319611,0.131878,0.575889,0.573443,-0.031182,-0.164849,-0.248623,-0.011253,0.068827,-0.019777,-0.492347,-0.335174,0.849772,1.005854,0.16618,-0.126409,-0.095224,0.060138,0.192718,-0.747438,1.398456,1.45016,0.329373,0.659317,1.221754,1.554117,0.116325,0.567276,0.29528,0.569383,0.231628,0.530186,0.252565,0.491562,-0.882733,-0.378765,-0.512554,-0.382034,-0.261133,0.265096,-0.517391,0.118238,0.13948,0.999828,-0.338245,-0.011793,-2.125237,-1.528091,-0.021062,-0.35044,-0.029968,-0.282299,0.016474,-0.521241,-0.512007,-0.590863,0.363527,0.165988,0.413913,0.50117,0.246937,0.250858,0.638568,0.625438,0.340977,0.593548,0.083,0.229152
-0.417086,0.21194,-0.129872,0.224681,-0.123469,-0.310694,0.149599,0.30333,0.572152,0.026902,0.192833,0.550632,0.065057,0.308654,-0.00844,-0.179411,-0.454379,-0.163693,-0.448802,-0.235469,-0.06884,0.020824,-0.06601,-0.009509,0.446733,0.158187,-0.366363,-0.517646,-0.430329,-0.19859,-0.346661,-0.525361,-0.415819,0.16275,1.266983,1.333472,0.116094,-0.337621,-0.108809,-0.001775,-0.954917,-0.603187,0.70662,0.474159,0.674461,0.344319,0.596784,0.731347,0.29061,0.532152,0.51301,0.81778,0.460871,0.444916,0.138794,0.043257,-0.787713,-0.299921,0.475733,0.600176,0.454799,1.119667,-0.723154,0.189124,0.221192,1.342306,0.236156,0.582552,-1.422662,-0.610678,-0.322538,-0.564261,-0.411926,-0.566056,-0.040626,-0.479352,-0.75989,-0.813605,0.128227,-0.342336,-0.085804,-0.105699,-0.447149,-0.232956,0.444662,0.446738,0.1837,0.21682,0.16631,0.099511
-0.581347,0.115947,-0.326989,0.057158,0.149002,0.004052,0.19954,0.196211,0.494488,0.457541,0.264274,0.106813,0.314955,0.040786,0.187188,-0.033798,-0.308929,-0.426468,0.330421,0.526419,-0.032692,0.0001,-0.227655,0.016076,-0.194249,-0.16545,-0.012892,-0.210245,-0.326128,-0.079988,-0.16384,-0.235259,-0.323287,0.29669,0.537222,0.449133,0.227684,-0.073803,0.267188,0.12412,-0.77338,0.088322,-0.773464,-0.858754,-0.061391,-0.717309,-0.479263,-0.759551,0.052796,-0.031629,0.479862,0.587756,0.503698,0.167945,0.277307,-0.18761,-0.964983,-0.65247,0.881098,0.923111,0.62063,0.694392,-0.690779,-0.26886,0.537659,0.851215,0.378721,0.366283,0.357051,0.510807,-0.095576,-0.17428,-0.139407,-0.169854,0.174616,0.221028,-0.318222,-0.330553,-0.116161,-0.220801,-0.572986,-0.679847,-0.309801,-0.337339,-0.004996,-0.106759,0.353025,0.033856,0.50121,-0.215558
-0.629282,0.105294,-0.459485,0.059767,0.380653,0.185716,-0.161162,-0.15839,0.451765,0.284519,-0.086946,-0.381889,0.24094,-0.320685,0.284297,0.019609,0.064413,-0.221242,0.7665,0.816395,0.062632,-0.150902,-0.365451,-0.166365,-0.060681,-0.167052,0.345605,-0.026781,-0.102963,0.321225,0.325033,0.261901,-0.194547,0.089515,-1.143861,-1.182057,0.500005,0.408641,0.810917,0.530764,0.390608,0.604274,-0.728421,-0.608724,-0.412925,-0.786067,-0.034614,-0.40676,0.088431,-0.072243,0.115002,0.178209,0.261749,0.074186,0.585933,0.07924,-0.903169,-0.486903,0.229891,0.20457,-0.115659,-0.78138,-0.53749,-0.601058,0.118683,-0.200232,-0.167972,-0.553667,1.296113,0.43465,0.247706,0.341658,0.292675,0.369932,0.19261,0.706626,0.256528,0.184825,0.131208,0.347365,-0.652462,-0.556118,0.085638,-0.15035,-0.475453,-0.408223,0.569859,-0.014173,0.694701,-0.486563
-0.744662,-0.280162,-0.138915,0.026281,0.166272,-0.248973,-0.324431,-0.54615,-0.117688,-0.67427,-0.904371,-1.210096,-0.531788,-0.767926,-0.256133,-0.597599,-0.07006,-0.384879,0.515265,0.350101,0.18564,-0.16349,-0.190035,-0.255573,0.31821,-0.253608,0.140353,-0.213594,-0.23172,0.039688,0.123931,0.081593,-0.632377,-0.188817,-1.174844,-0.708992,0.471445,0.468511,0.784286,0.611801,1.228182,0.609037,0.77883,0.864921,0.8002,0.75562,1.284044,1.040943,0.763417,0.642133,0.177988,0.217929,0.367426,0.768559,0.66176,0.433048,-0.698447,-0.364307,-0.68574,-1.03839,-0.505222,-1.236131,-0.325518,-0.547707,-0.160556,-0.881632,-0.254665,-0.639458,0.852741,-0.00671,0.494987,0.773094,0.134023,0.257122,-0.188227,0.30355,0.535363,0.161961,0.152994,0.159192,-0.815667,-0.745243,-0.267175,-0.70556,-0.688977,-0.67829,-0.295972,-0.62886,0.638873,-0.279483
-0.499046,-0.439963,0.144817,-0.114518,-0.336062,-0.483541,-0.46962,-0.620762,-0.695727,-1.049823,-1.057883,-0.974215,-1.143848,-0.658585,-0.612611,-0.668227,-0.265265,-0.351424,0.158121,-0.002086,-0.230781,-0.260595,-0.353309,-0.579887,0.178528,-0.628844,-0.680211,-0.784835,-0.437615,-0.245784,-0.578544,-0.707129,-0.804108,-0.401794,-0.409197,0.49366,0.23191,0.19202,0.341147,0.703956,0.701305,0.472879,1.516726,1.453037,1.632232,1.69987,1.396864,1.515744,1.111599,0.8685,0.199265,0.295044,-0.143053,0.368216,0.098909,0.275235,0.048267,0.0031,0.301543,0.286126,-0.187906,-0.25995,-0.02567,0.02536,-0.027572,-0.419305,0.736881,0.448825,0.463536,-0.152582,0.075984,0.326632,-0.558057,-0.298698,-0.824892,-0.487021,0.039336,-0.288067,-0.149007,-0.52256,-0.897081,-0.801794,-0.240547,-0.436769,-0.51648,-0.647525,-0.089609,-0.410625,0.077174,-0.18239
-0.323941,-0.201163,0.422384,0.072128,0.434492,0.473484,-0.316516,-0.021641,-0.11138,-0.367538,-0.273923,-0.331719,-0.648826,-0.074035,0.013686,-0.058433,-0.355802,0.01251,0.046375,-0.0114,-0.049868,0.190167,0.08176,0.042555,0.54632,0.095362,0.44958,0.485197,-0.412103,-0.160957,-0.20528,-0.354933,-0.588682,-0.308026,0.136013,0.822138,-0.211767,-0.1503,-0.053357,0.552702,-0.198067,0.31621,0.911328,0.926689,1.19457,1.028867,0.377437,0.610812,0.648637,0.150444,-0.069781,-0.190528,-0.804887,-0.814758,-0.403205,-0.157914,0.408057,0.429097,0.823139,1.73563,-0.170741,0.500381,-0.125439,0.064203,0.122647,0.128844,1.158108,0.925271,0.187339,-0.224501,0.037948,0.275975,-0.680313,-0.416956,-0.822451,-0.695862,-0.661435,-0.837747,-0.447989,-0.437422,-0.360046,-0.617242,0.790968,-0.191336,0.263863,-0.59138,1.28683,0.31342,0.229213,-0.477087
-0.040363,0.332253,0.304318,0.094283,0.372395,0.298746,-0.22853,0.150299,0.183658,-0.135747,0.32865,-0.043622,-0.17064,-0.031779,0.358316,0.066816,-0.341569,0.210914,-0.08975,-0.063995,-0.230803,0.309767,0.054625,-0.114993,0.289872,-0.032936,0.799889,0.924847,-0.366682,-0.144656,0.322846,-0.051562,0.03305,-0.003396,0.099281,0.139931,-0.447694,-0.273913,-0.492074,0.02046,-1.044844,-0.016283,0.48654,0.432622,0.826188,0.243048,0.014676,-0.054042,0.177683,-0.404722,-0.027911,-0.409817,-0.773079,-1.390811,-0.411677,-0.46699,0.70585,0.977302,0.428364,1.421018,0.133439,1.042377,-0.035148,0.132683,0.450031,0.538971,0.613784,0.431381,-0.241842,-0.829387,0.055496,0.04212,-0.469395,-0.182424,-0.176236,-0.209639,-0.742275,-0.65204,-0.283946,0.218441,0.197417,-0.344258,0.001776,-0.94263,0.537433,-0.540914,0.287826,-0.464936,0.508219,-0.447951
0.266911,0.3984,0.259817,-0.009409,0.153082,-0.18551,0.022252,-0.089283,0.387634,-0.303507,0.733264,-0.20654,0.267163,-0.151859,0.256165,-0.138615,0.094101,0.213499,-0.349968,-0.518609,-0.313697,0.001059,0.209043,0.120257,0.42822,0.043168,0.90486,0.838015,-0.092215,-0.282077,0.703659,0.246307,-0.018367,0.009015,-0.07452,-0.231663,-0.193469,-0.026178,-0.38869,-0.264543,-0.753756,-0.35082,0.677878,0.48417,0.912456,0.236679,0.813752,0.134815,-0.043733,-0.594043,0.009423,-0.69316,-0.617255,-1.279441,-0.122698,-0.335612,0.80466,0.99801,-0.483593,-0.244407,-0.04986,0.233612,-0.089304,-0.29533,0.647294,0.373415,0.038518,-0.085044,-0.597623,-0.900393,0.296364,-0.02621,-0.020757,-0.141303,0.331473,-0.143338,-0.334773,-0.293659,0.247544,0.531475,0.637026,0.02262,-0.664163,-1.292009,0.630427,-0.045255,-0.759025,-0.706288,0.466454,-0.023609
0.963949,0.812719,0.384215,0.197088,-0.840186,-1.052493,0.462438,0.009019,-0.263285,-0.59661,0.378441,-0.148997,-0.077049,-0.382815,-0.311332,-0.72395,0.527112,0.28147,-0.021225,-0.279999,-0.539291,-0.394087,0.173003,0.261665,0.20956,-0.471029,-0.258842,-0.393754,0.051608,-0.443039,0.211821,-0.194238,0.146641,0.163948,0.12806,-0.109054,0.026106,0.030159,-0.352223,-0.472631,-0.496836,-0.552462,1.412493,1.043337,1.346307,0.80912,1.631229,0.791377,0.030036,-0.349257,-0.043626,-0.627258,-0.53191,-0.985512,-0.135501,-0.287182,1.104368,1.108249,-0.743369,-1.10306,0.016679,-0.086681,0.198431,-0.18231,0.626901,0.321214,0.095841,-0.01289,-0.241676,-0.386009,-0.111943,-0.331962,0.15617,-0.209751,0.407244,-0.322961,0.203138,0.062254,0.679362,0.260913,0.55272,0.123744,-1.659227,-1.306472,0.163711,0.207344,-2.032097,-0.819612,0.02781,0.120401
1.23527,1.176884,0.51356,0.520034,-0.794687,-0.832577,0.681563,0.51533,-0.499003,-0.319014,0.036767,0.125242,-0.152851,-0.234358,-0.662296,-0.703189,0.761571,0.5477,0.879745,0.793794,-0.474543,-0.418015,0.107056,0.5487,-0.262307,-0.572619,-0.641487,-0.781764,0.08318,-0.388759,-0.485207,-0.485163,0.452811,0.429032,0.39298,0.032872,0.133414,-0.057205,-0.239376,-0.523718,-0.809817,-0.972742,0.752394,0.543807,0.181065,0.27754,0.621593,0.283333,-0.807563,-0.780053,-0.545017,-0.72038,-0.400094,-0.424622,-0.346267,-0.242537,1.115821,0.878595,-0.812678,-1.323353,-0.028153,-0.255544,0.343806,-0.128735,0.094039,-0.048328,0.076205,0.177153,0.943909,1.008642,-0.310937,-0.279542,0.101736,-0.317431,0.133781,-0.785392,0.388855,0.244441,0.427876,0.173843,0.367709,0.177373,-1.428281,-0.64931,-0.185877,0.407792,-1.763242,-0.418783,-0.262858,0.170911
0.882872,1.185558,0.301188,0.506217,-0.052255,-0.045762,0.401539,0.572497,-0.006891,0.091346,-0.161186,0.149616,-0.035076,-0.184008,-0.487195,-0.41967,0.251436,0.42285,0.949613,0.8697,-0.391189,-0.2174,-0.131905,0.392955,-0.485394,-0.557033,-0.1476,-0.392973,-0.438144,-0.491155,-0.833862,-0.650607,0.524113,0.271525,0.340478,-0.392925,0.030433,-0.194574,-0.118624,-0.341702,-1.169668,-1.297407,-0.300265,-0.462942,-0.886581,-0.512357,-0.522538,-0.51529,-0.906533,-0.968709,-0.547511,-0.289386,0.231899,0.363481,-0.174957,-0.099188,0.760354,0.783369,-0.230482,-0.399983,0.064745,0.182523,0.069324,-0.174011,-0.355593,-0.182853,-0.105368,-0.069589,1.462172,1.20515,-0.193009,-0.089956,-0.090627,-0.366983,-0.008029,-0.796705,0.356926,0.383874,-0.300563,-0.118858,0.061295,-0.10183,-0.821094,-0.73226,-0.262612,0.199677,-0.840404,-0.068506,0.058877,0.106225
0.442832,0.327265,0.00882,-0.153516,0.20128,0.129705,0.070875,-0.195598,0.218981,-0.183133,0.367717,-0.084973,0.382123,-0.262538,-0.127076,-0.272036,0.027079,-0.041919,0.408361,0.171122,-0.351568,-0.104002,-0.08255,0.053561,-0.319225,-0.312454,0.135637,-0.031385,-0.346168,-0.557154,-0.54156,-0.43287,0.162366,-0.171524,0.171827,-0.575709,0.09885,-0.351449,0.14428,-0.251179,-0.60796,-0.95109,-0.280254,-0.60874,-0.954709,-0.793798,-0.253076,-0.397432,-0.297737,-0.558984,-0.012255,0.151881,1.155461,1.361053,0.285689,0.104849,0.314214,0.344946,-0.095711,-0.765723,0.084276,-0.289577,-0.009305,-0.595404,-0.448457,-0.767733,-0.503221,-0.578085,0.824553,0.598738,-0.262498,-0.107124,-0.128143,-0.502094,-0.131456,-0.638481,0.135142,0.187456,-0.437476,-0.353239,0.368384,-0.11777,-0.034776,-0.674243,0.229906,0.039351,-0.093167,-0.117288,0.578686,0.325684
0.024547,-0.225389,-0.143552,-0.612306,-0.174428,-0.434344,-0.248223,-0.731867,0.196077,-0.50057,0.220409,0.004424,0.130487,-0.173319,0.12714,-0.047967,-0.344464,-0.356322,-0.517901,-1.008468,-0.302597,-0.169167,0.113729,-0.01183,0.209825,-0.17041,-0.303797,-0.497307,-0.19013,-0.392815,-0.203409,-0.287728,-0.317903,-0.479706,0.699323,0.250045,0.139809,-0.139303,0.112703,-0.12062,0.327269,-0.087726,0.754453,0.290288,0.168667,0.073559,0.960164,0.66363,0.736813,0.282195,0.528796,0.354363,1.288808,1.718295,0.320102,0.200496,-0.008104,0.14572,-0.22807,-1.134027,0.11347,-0.403031,-0.023501,-0.437246,-0.179719,-0.737672,-0.691577,-0.634443,-1.055764,-1.191935,-0.510701,-0.36887,-0.139163,-0.45915,-0.302981,-0.181036,-0.009528,0.295325,-0.385288,-0.445136,0.179689,0.130724,0.058499,-0.541978,0.386202,0.171417,-0.208667,-0.453422,0.473867,0.68935
0.135089,-0.067339,0.203726,-0.342001,-0.706468,-0.792485,-0.192858,-0.46074,-0.596053,-0.97528,-0.319675,0.13955,-0.443143,-0.236541,-0.225758,-0.347324,-0.228128,-0.192345,-0.538621,-1.090915,0.042243,-0.00039,0.305999,0.249585,0.254841,-0.061641,-0.596368,-0.761826,0.148678,-0.008195,-0.033735,-0.200092,-0.652404,-0.329119,0.754339,0.819867,0.02926,-0.091722,-0.142594,-0.193822,0.514782,0.451851,1.530958,1.300803,1.018532,0.909433,1.784787,1.471643,1.041576,0.713921,0.72685,0.342142,0.924362,1.448058,0.310604,0.407119,-0.021656,0.028552,-0.461353,-0.988075,-0.28056,-0.598853,0.041788,-0.228525,-0.23233,-0.539679,-0.60956,-0.40028,-1.706008,-1.426549,-0.358459,-0.333442,0.139662,-0.044463,-0.311585,0.215569,-0.208619,0.104223,-0.171767,-0.211791,0.144443,0.18158,-0.396735,-0.606795,0.27692,0.161837,-0.184666,-0.652724,0.238742,0.558842
0.050366,0.406215,0.371829,0.25081,-0.20036,-0.174513,-0.326507,0.305395,-0.41505,-0.430701,-0.664656,0.41087,-0.646811,0.103671,-0.231082,-0.277172,-0.241342,0.311164,-0.054893,-0.200398,0.499657,0.441438,0.034963,0.212659,0.048146,0.038944,-0.250432,-0.402745,0.315343,0.343709,0.050166,-0.059239,-0.069272,0.22916,0.214953,0.555833,-0.173192,-0.108547,-0.439017,-0.339592,-0.141058,0.18912,0.791728,0.862145,0.126225,0.455395,0.982416,0.737843,0.45512,0.274558,0.438248,0.04814,0.539594,0.566987,0.415561,0.568935,-0.187604,-0.219587,-0.677892,-0.51882,-0.254884,-0.090578,0.545234,0.566547,-0.67204,-0.457418,-0.755313,-0.499235,-1.195497,-0.880323,0.220835,-0.056252,0.354334,0.382565,0.103507,0.626117,0.071682,0.115869,-0.393448,-0.122764,0.141417,0.160986,-0.214627,-0.47467,-0.048044,0.032026,0.085644,-0.484521,0.140452,0.125521
-0.311644,0.284285,0.076552,0.49974,0.553669,0.972216,-0.1973,0.79423,0.221364,0.700695,-0.50225,0.330858,-0.301226,0.530678,-0.053454,0.266515,-0.175572,0.28879,0.005187,0.46835,0.629129,0.804755,-0.383894,-0.104965,-0.513972,0.056552,0.346393,0.458922,0.092786,0.174524,0.020833,0.182418,0.486675,0.542274,-0.625956,-0.408108,-0.440486,-0.399054,-0.417918,-0.51119,-0.678407,-0.216986,-0.843137,-0.699809,-0.80584,-0.477915,-0.722962,-0.521757,0.083338,-0.000919,0.17215,0.186209,0.610157,0.403025,0.223479,0.337315,-0.467195,-0.513709,-0.571262,-0.00554,-0.063547,0.223438,0.440364,0.418101,-0.674656,-0.2727,-0.66277,-0.557552,-0.240169,0.463226,0.519054,0.367738,0.216842,0.438052,0.387267,0.561509,0.232511,0.00316,-0.429419,-0.392827,0.341125,0.157351,0.397499,0.000322,-0.121836,0.016806,0.452133,-0.062902,0.093236,-0.141219
